category,company,funds_against,funds_else,funds_for,id,link,outcome,proposal,year
gov,The Bank of New York Mellon,"[222, 316, 331, 279, 281, 269, 284, 274, 404, 391, 395, 333, 309, 36, 45, 47, 40, 13, 11, 15, 14, 306, 305, 308, 303, 97]",[],[323],1907,http://www.sec.gov/Archives/edgar/data/1390777/000119312511064107/ddef14a.htm,30.16,Provide for Cumulative Voting,2011
gov,The Boeing,"[282, 269, 283, 284, 270, 274, 222, 331, 394, 16, 351, 350, 344, 404, 391, 404, 395, 333, 309, 397, 317, 293, 97, 36, 45, 46, 47, 11, 308]",[],[323],1908,http://www.sec.gov/Archives/edgar/data/12927/000119312511071122/ddef14a.htm,-,Provide Right to Act by Written Consent,2011
gov,The Boeing,"[222, 331, 16, 351, 350, 344, 282, 269, 283, 284, 270, 274, 394, 404, 391, 404, 395, 333, 309, 397, 317, 293, 97, 36, 45, 46, 47, 11, 308]",[],[323],1909,http://www.sec.gov/Archives/edgar/data/12927/000119312511071122/ddef14a.htm,34.96,Require Independent Board Chairman,2011
gov,The Buckle,[59],[],[],1910,,-,Provide Right to Act by Written Consent,2011
gov,The Buckle,[],[],[59],1911,,-,Reduce Supermajority Vote Requirement,2011
gov,The Charles Schwab,[],[],"[269, 274, 404, 391, 404, 395, 333, 397, 97, 323, 36, 45, 46, 47, 41, 11, 308]",1912,,-,Declassify the Board of Directors,2011
gov,The Clorox,"[316, 402, 274, 224, 226, 97, 36, 45, 47, 44, 13, 13, 11, 15, 14, 306, 303, 305, 308, 303]",[],[],1913,,-,Require Independent Board Chairman,2011
gov,The DOW Chemical,"[404, 18, 391, 404, 395, 232, 333, 95, 97, 36, 45, 47, 11, 308]",[],"[222, 316, 331, 279, 269, 284, 274, 224, 323]",1914,,-,17 Provide Right to Act by Written Consent,2011
gov,The Goldman Sachs Group,"[281, 269, 283, 284, 274, 222, 331, 16, 22, 351, 294, 404, 18, 391, 404, 395, 333, 293, 314, 95, 97, 327, 325, 36, 45, 47, 38, 41, 13, 13, 10, 11, 307, 14, 303, 305, 308, 303]",[],[323],1915,,-,Provide for Cumulative Voting,2011
gov,The Goldman Sachs Group,"[281, 269, 283, 284, 274, 222, 331, 16, 22, 351, 294, 404, 18, 391, 404, 395, 333, 293, 314, 95, 97, 327, 325, 36, 45, 47, 38, 41, 13, 13, 10, 11, 307, 14, 303, 305, 308, 303]",[],[323],1916,,-,Review Executive Compensation,2011
gov,The Home Depot,"[279, 282, 269, 270, 274, 224, 316, 394, 344, 404, 18, 391, 404, 395, 333, 17, 317, 293, 95, 97, 327, 36, 45, 47, 11, 13, 308, 303]",[],[323],1917,http://www.sec.gov/Archives/edgar/data/354950/000119312511098642/ddef14a.htm,41.55,Restore or Provide for Cumulative Voting,2011
gov,The McGraw-Hill Companies,"[391, 395, 333, 397, 97, 327, 36, 45, 46, 47, 44, 11, 308]",[],"[222, 316, 331, 344, 269, 284, 274]",1918,,-,Provide Right to Act by Written Consent,2011
gov,The PEP Boys - Manny Moe & Jack,[59],[],[],1919,,-,Require Independent Board Chairman,2011
gov,The Procter & Gamble,"[222, 316, 331, 350, 344, 268, 282, 273, 269, 277, 284, 270, 274, 267, 99, 394, 275, 404, 18, 391, 404, 395, 333, 309, 317, 293, 314, 95, 97, 327, 325, 330, 36, 45, 47, 38, 44, 13, 11, 15, 14, 306, 305, 308, 303]",[],[323],1920,,-,Shareholder proposal - cumulative voting,2011
gov,The Sherwin-Williams,"[274, 404, 391, 395, 333, 317, 293, 97, 36, 45, 46, 47, 44, 11, 308]",[],[323],1921,,-,Require a Majority Vote for the Election of Directors,2011
gov,The Toronto-Dominion Bank,"[279, 269, 283, 224, 316, 342, 16, 351, 157, 161, 177]",[],[],1922,,-,"Disclose Equity Ratio Between Total Compensation of CEO, the Five NEOs and Total Average Compensation of Employees",2011
gov,The Western Union,[],[],"[222, 331, 341, 350, 268, 273, 281, 269, 276, 284, 274, 267, 99, 275, 404, 391, 404, 395, 333, 397, 97, 323, 325, 36, 45, 46, 13, 13, 10, 11, 307, 15, 14, 306, 303, 305, 308, 303]",1923,,-,7 Declassify the Board of Directors,2011
gov,Thermo Fisher Scientific,[],[],"[349, 295, 222, 345, 331, 341, 344, 269, 284, 274, 404, 391, 404, 395, 333, 397, 97, 327, 323, 36, 45, 46, 47, 13, 13, 11, 15, 14, 306, 303, 305, 306, 308, 303]",1924,,-,Declassify the Board of Directors,2011
gov,Time,"[404, 18, 391, 404, 395, 333, 317, 314, 95, 97, 327, 36, 45, 47, 13, 11, 15, 14, 306, 305, 13, 308, 303, 303]",[],"[222, 331, 294, 281, 269, 284, 274, 323]",1925,,-,Provide Right to Act by Written Consent,2011
gov,Toshiba,"[299, 265, 299, 265, 157, 161, 162, 181, 320, 157, 161, 162, 181, 320]",[],[],1926,,-,"Amend Articles to Require Disclosure to Yomiuri Shimbun of Reasons for Retaining, Specific Tasks/Accomplishments, Compensation and Cost Incurred to Recruit Consultants and Friends of the Firm",2011
gov,U.s. Bancorp,"[279, 281, 269, 283, 284, 274, 222, 224, 316, 331, 16, 351, 404, 18, 391, 404, 395, 333, 293, 327, 323, 36, 45, 47, 40, 13, 11, 15, 14, 306, 305, 13, 308, 303, 303, 97]",[],[],1927,,-,17 Advisory Vote to Ratify Directors' Compensation,2011
gov,UMB Financial,[],[],[62],1928,,-,Declassify the Board of Directors,2011
gov,UMB Financial,[],[],"[278, 395, 325, 326, 37, 37]",1929,,-,Declassify the Board of Directors,2011
gov,Union Pacific,"[222, 316, 331, 279, 269, 284, 274, 404, 404, 395, 422, 309, 397, 293, 97, 327, 36, 45, 46, 47, 61, 13, 11, 15, 14, 306, 305, 13, 308, 303, 303]",[],[323],1930,http://www.sec.gov/Archives/edgar/data/100885/000119312511087846/ddef14a.htm,21.88,6 Require Independent Board Chairman,2011
gov,United Therapeutics,[53],[],[],1931,,-,Include Sustainability as a Performance Measure for Senior Executive Compensation,2011
gov,United Therapeutics,[53],[],[],1932,,-,Performance-Based Equity Awards,2011
gov,United Therapeutics,[53],[],[],1933,,-,Require Independent Board Chairman,2011
gov,United Therapeutics,"[53, 53]",[],[],1934,,-,Restore or Provide for Cumulative Voting,2011
gov,United Therapeutics,[53],[],[],1935,,-,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,2011
gov,US Airways Group,"[269, 395, 232, 422, 288, 326, 36, 61]",[],[323],1936,,-,7 Provide for Cumulative Voting,2011
gov,Verizon Communications,"[279, 282, 273, 281, 269, 283, 277, 284, 270, 274, 267, 222, 224, 316, 331, 394, 16, 351, 294, 226, 350, 344, 392, 404, 391, 404, 395, 232, 333, 397, 317, 314, 95, 97, 327, 325, 36, 45, 46, 47, 38, 13, 11, 15, 14, 306, 305, 13, 308, 303, 303]",[],[323],1937,http://www.sec.gov/Archives/edgar/data/732712/000119312511072480/ddef14a.htm,-,Performance-Based Equity Awards,2011
gov,Verizon Communications,"[279, 282, 273, 281, 269, 283, 277, 284, 270, 274, 267, 222, 224, 316, 331, 394, 16, 351, 294, 226, 350, 344, 392, 404, 391, 404, 395, 232, 333, 397, 317, 314, 95, 97, 327, 325, 36, 45, 46, 47, 38, 13, 11, 15, 14, 306, 305, 13, 308, 303, 303]",[],[323],1938,http://www.sec.gov/Archives/edgar/data/732712/000119312511072480/ddef14a.htm,37.95,Restore or Provide for Cumulative Voting,2011
gov,Vivus,[58],[],[],1939,,-,Performance-Based Equity Awards,2011
gov,Vivus,[58],[],[],1940,,-,Provide Right to Act by Written Consent,2011
gov,Vivus,[58],[],[],1941,,-,Provide for Cumulative Voting,2011
gov,Vivus,[58],[],[],1942,,-,Require Independent Board Chairman,2011
gov,Vornado Realty Trust,"[97, 321, 36, 45, 46, 47, 39, 172, 11, 308]",[],"[274, 404, 391, 404, 395, 232, 333, 397, 323, 304, 13, 303, 303]",1943,,-,5 Require a Majority Vote for the Election of Directors,2011
gov,Vornado Realty Trust,"[97, 321, 36, 45, 46, 47, 39, 172, 11, 308]",[],"[274, 404, 391, 404, 395, 232, 333, 397, 323, 304, 13, 303, 303]",1944,,-,Declassify the Board of Directors,2011
gov,Vornado Realty Trust,"[404, 391, 404, 395, 232, 333, 397, 97, 321, 36, 45, 46, 47, 39, 172, 11, 13, 308, 303]",[],"[274, 323, 304, 303]",1945,,-,Require Independent Board Chairman,2011
gov,Vulcan Materials,[],[],"[269, 274, 404, 391, 404, 395, 333, 309, 390, 97, 323, 36, 45, 47, 11, 308]",1946,,-,Declassify the Board of Directors,2011
gov,Vulcan Materials,"[269, 274, 404, 391, 404, 395, 333, 309, 390, 97, 36, 45, 47, 11, 308]",[],[323],1947,,-,Require a Majority Vote for the Election of Directors,2011
gov,Wal-Mart Stores,[59],[],[],1948,http://www.sec.gov/Archives/edgar/data/104169/000119312511100605/ddef14a.htm,10.07,Adopt Compensation Benchmarking Policy,2011
gov,Wal-Mart Stores,[],[],[59],1949,http://www.sec.gov/Archives/edgar/data/104169/000119312511100605/ddef14a.htm,-,Provide Right to Act by Written Consent,2011
gov,Walgreen,"[274, 97, 36, 45, 46, 11, 308]",[],[323],1950,,-,Performance-Based Equity Awards,2011
gov,Webster Financial,[],[],[62],1951,,-,Declassify the Board of Directors,2011
gov,Webster Financial,[],[],"[272, 395, 50]",1952,,-,Declassify the board of directors,2011
gov,Weis Markets,[395],[],[326],1953,,-,Limit composition of compensation committee to independent directors,2011
gov,Wellpoint,"[404, 391, 404, 395, 333, 95, 97, 36, 45, 47, 11, 308]",[],"[222, 345, 331, 344, 269, 276, 284, 274, 275, 323]",1954,,-,Require Independent Board Chairman,2011
gov,Wells Fargo,"[279, 268, 273, 269, 283, 277, 284, 274, 267, 222, 224, 316, 99, 331, 16, 351, 275, 344, 404, 18, 391, 404, 395, 333, 309, 317, 293, 314, 95, 327, 323, 325, 36, 45, 46, 47, 40, 13, 11, 15, 14, 306, 305, 13, 308, 303, 303, 97]",[],[],1955,http://www.sec.gov/Archives/edgar/data/72971/000119312511072275/ddef14a.htm,28.72,Advisory Vote to Ratify Directors' Compensation,2011
gov,Wells Fargo,"[279, 268, 273, 269, 283, 277, 284, 274, 267, 222, 224, 316, 99, 331, 16, 351, 275, 344, 404, 18, 391, 404, 395, 333, 309, 317, 293, 314, 95, 97, 327, 325, 36, 45, 46, 47, 40, 13, 11, 15, 14, 306, 305, 13, 308, 303, 303]",[],[323],1956,http://www.sec.gov/Archives/edgar/data/72971/000119312511072275/ddef14a.htm,28.72,Provide for Cumulative Voting,2011
gov,Wells Fargo,"[279, 268, 273, 269, 283, 277, 284, 274, 267, 222, 224, 316, 99, 331, 16, 351, 275, 344, 404, 18, 391, 404, 395, 333, 309, 317, 293, 314, 95, 97, 327, 325, 36, 45, 46, 47, 40, 13, 11, 15, 14, 306, 305, 13, 308, 303, 303]",[],[323],1957,http://www.sec.gov/Archives/edgar/data/72971/000119312511072275/ddef14a.htm,29.81,Require Independent Board Chairman,2011
gov,West Bancorporation,"[395, 326]",[],[],1958,,-,Non-employee director compensation,2011
gov,WGL Holdings,"[269, 395, 50, 44]",[],[],1959,,-,Proposal to provide cumulative voting in the election of directors.,2011
gov,Whirlpool,"[391, 395, 232, 333, 422, 309, 390, 314]",[],"[274, 340, 97, 327, 323, 36, 45, 47, 11, 308]",1960,,-,Provide Right to Act by Written Consent,2011
gov,Whirlpool,"[391, 395, 232, 333, 422, 309, 390, 314, 97, 327, 36, 45, 47, 11, 308]",[],"[274, 340, 323]",1961,,-,Submit severance agreement (change-in- control) to shareholder vote,2011
gov,Wilshire Bancorp,"[326, 37, 37]",[],[395],1962,,-,Require a majority vote for the election of directors,2011
gov,Windstream,"[279, 269, 284, 274, 222, 316, 331, 344, 392, 391, 395, 333, 390, 97, 36, 45, 46, 47, 11, 13, 308, 303]",[],[],1963,,-,Provide for Cumulative Voting,2011
gov,Winn-Dixie Stores,[395],[],[],1964,,-,A shareholder proposal regarding an advisory vote on executive compensation.,2011
gov,Winn-Dixie Stores,"[37, 37]",[],[],1965,,-,Advisory Vote to Ratify Named Executive Officers' Compensation,2011
gov,Woodward Governor,[],[],"[326, 49, 37, 12, 302, 303]",1966,,-,Reduce Supermajority Vote Requirement,2011
gov,Wyndham Worldwide,[],[],"[222, 331, 269, 284, 274, 404, 391, 272, 404, 395, 333, 397, 390, 314, 97, 323, 36, 45, 46, 11, 308]",1967,,-,Declassify the Board of Directors,2011
gov,Wynn Resorts,"[391, 395, 333, 397, 293, 314, 97, 36, 45, 46, 11, 308]",[],"[274, 340, 344]",1968,,-,Require a Majority Vote for the Election of Directors,2011
gov,Yahoo,[47],[],"[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47]",1969,,-,Declassify the Board of Directors,2011
gov,Yahoo,[47],[],[],1970,,-,Performance-Based Equity Awards,2011
gov,Yahoo,[47],[],[47],1971,,-,Provide Right to Act by Written Consent,2011
gov,Yahoo,"[47, 47, 47, 47, 47]",[],[],1972,,-,Provide for Cumulative Voting,2011
gov,Yahoo,[],[],"[47, 47]",1973,,-,Reduce Supermajority Vote Requirement,2011
gov,Yahoo,[],[],[47],1974,,-,Require Equal Rights for All Shares,2011
gov,Yahoo,"[47, 47, 47]",[],[],1975,,-,Require Independent Board Chairman,2011
gov,Yahoo,"[47, 47, 47, 47, 47, 47]",[],[],1976,,-,Require a Majority Vote for the Election of Directors,2011
gov,Yahoo,[47],[],[],1977,,-,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,2011
gov,3M,"[279, 269, 284, 274, 222, 316, 331, 327, 97, 391, 395, 17, 317, 389, 289, 293]",[],[323],1978,http://www.sec.gov/Archives/edgar/data/66740/000104746912003038/a2207846zdef14a.htm,24.17,Require Independent Board Chairman,2012
gov,99 Cents Only Stores,"[326, 391, 395, 398]",[],[323],1979,,-,Require Independent Lead Director,2012
gov,Abbott Laboratories,"[279, 268, 273, 269, 277, 349, 284, 274, 267, 222, 316, 99, 331, 344, 276, 275, 327, 325, 97, 391, 395, 232, 335, 309, 317, 389, 289, 293, 315]",[],[323],1980,http://www.sec.gov/Archives/edgar/data/1800/000104746912002768/a2207512zdef14a.htm,19.54,Require Independent Board Chairman,2012
gov,Advance Auto Parts,"[391, 395, 398, 289, 293, 315]",[],"[269, 276, 327, 325]",1981,,-,Reduce Supermajority Vote Requirement,2012
gov,Aetna,"[268, 273, 281, 269, 277, 349, 284, 274, 267, 222, 99, 331, 344, 340, 276, 275, 327, 325, 97, 391, 395, 232, 335, 289, 293, 315, 95]",[],[323],1982,http://www.sec.gov/Archives/edgar/data/1122304/000119312512154390/d267590ddef14a.htm,0.0,Provide for Cumulative Voting,2012
gov,Ambassadors Group,[],[],"[391, 395]",1983,,-,Declassify the board of directors,2012
gov,American Express,"[279, 269, 284, 274, 222, 316, 331, 350, 97, 391, 395, 232, 335, 309, 317, 389, 289, 293, 315]",[],[323],1984,http://www.sec.gov/Archives/edgar/data/4962/000119312512121814/d302637ddefc14a.htm,0.0,Provide for Cumulative Voting,2012
gov,American Express,"[279, 269, 284, 274, 222, 316, 331, 350, 97, 391, 395, 232, 335, 309, 317, 389, 289, 293, 315]",[],[323],1985,http://www.sec.gov/Archives/edgar/data/4962/000119312512121814/d302637ddefc14a.htm,22.22,Require Independent Board Chairman,2012
gov,American Financial Group,"[391, 395, 232, 335, 398, 289, 315]",[269],"[402, 269, 277, 99, 344, 327, 325, 323]",1986,,-,8 Require a Majority Vote for the Election of Directors,2012
gov,Amgen,"[281, 269, 349, 284, 274, 222, 331, 327, 323, 97, 391, 395, 335, 422, 309, 289, 293]",[],[],1987,http://www.sec.gov/Archives/edgar/data/318154/000119312512160159/d294778ddef14a.htm,-,Limit CEO to Serving on only One Other Board,2012
gov,Amgen,"[281, 269, 349, 284, 274, 222, 331, 327, 97, 391, 395, 335, 422, 309, 289, 293]",[],[323],1988,http://www.sec.gov/Archives/edgar/data/318154/000119312512160159/d294778ddef14a.htm,41.68,Require Independent Board Chairman,2012
gov,Amphenol,"[391, 395, 289, 293]",[],"[274, 323, 97]",1989,,-,Reduce Supermajority Vote Requirement,2012
gov,Anadarko Petroleum,"[282, 269, 284, 270, 274, 222, 331, 344, 394, 312, 343, 355, 97, 18, 391, 395, 289, 293, 95]",[269],[323],1990,http://www.sec.gov/Archives/edgar/data/773910/000119312512130006/d290523ddef14a.htm,-,Pro-rata Vesting of Equity Awards,2012
gov,Anadarko Petroleum,"[282, 269, 284, 270, 274, 222, 331, 344, 394, 312, 343, 355, 97, 18, 391, 395, 289, 293, 95]",[269],[323],1991,http://www.sec.gov/Archives/edgar/data/773910/000119312512130006/d290523ddef14a.htm,39.38,Require Independent Board Chairman,2012
gov,ANN,[],[],"[328, 391, 272, 395, 232, 398]",1992,,-,Declassify the Board of Directors,2012
gov,Apache,[],[269],"[268, 273, 281, 269, 277, 284, 274, 267, 222, 99, 331, 344, 312, 276, 275, 343, 355, 323, 97, 391, 395, 289, 95]",1993,,-,Declassify the Board of Directors,2012
gov,Apple,"[268, 282, 273, 269, 283, 351, 284, 270, 274, 267, 222, 223, 99, 331, 344, 341, 394, 276, 275, 327, 325, 323, 97, 391, 395, 422, 309, 289, 293, 315]",[],[],1994,http://www.sec.gov/Archives/edgar/data/320193/000119312512006704/d275281ddef14a.htm,80.35,Advisory Vote to Ratify Directors' Compensation,2012
gov,Apple,"[327, 325, 97]",[],"[268, 282, 273, 269, 283, 351, 284, 270, 274, 267, 222, 223, 99, 331, 344, 341, 394, 276, 275, 323, 391, 395, 422, 309, 289, 293, 315]",1995,http://www.sec.gov/Archives/edgar/data/320193/000119312512006704/d275281ddef14a.htm,80.35,Require a Majority Vote for the Election of Directors,2012
gov,AT&T,"[279, 268, 273, 281, 269, 283, 351, 277, 226, 284, 274, 267, 222, 316, 99, 331, 344, 275, 327, 325, 97, 18, 391, 395, 232, 335, 17, 317, 389, 289, 315, 95]",[],[323],1996,http://www.sec.gov/Archives/edgar/data/732717/000119312512109414/d282492ddef14a.htm,43.83,Require Independent Board Chairman,2012
gov,Autonation,"[97, 391, 395, 289]",[],"[274, 323]",1997,http://www.sec.gov/Archives/edgar/data/350698/000035069812000029/a2012proxystatement.htm,15.06,Provide for Cumulative Voting,2012
gov,Autonation,"[97, 391, 395, 289]",[],"[274, 323]",1998,http://www.sec.gov/Archives/edgar/data/350698/000035069812000029/a2012proxystatement.htm,15.86,Require Independent Board Chairman,2012
gov,Baker Hughes,"[269, 284, 274, 222, 331, 312, 18, 391, 395, 289, 95]",[],"[327, 323, 97]",1999,http://www.sec.gov/Archives/edgar/data/808362/000119312512094143/d306785ddef14a.htm,56.14,Require a Majority Vote for the Election of Directors,2012
gov,Bank of Montreal,"[269, 269, 395, 289]",[],[],2000,,-,SP 1: Performance-Based Equity Awards,2012
gov,Bank of Montreal,"[269, 269, 395, 289]",[],[],2001,,-,SP 2: Increase Disclosure of Executive Compensation,2012
gov,Bank of Montreal,"[269, 269, 395, 289]",[],[],2002,,-,SP 3: Disclose Information on Compensation Consultant,2012
gov,Bank of Nova Scotia,"[279, 269, 269, 284, 222, 316, 331]",[],[],2003,,-,SP 2: Increase Disclosure of Executive Compensation,2012
gov,Bank of Nova Scotia,"[279, 269, 269, 284, 222, 316, 331]",[],[],2004,,-,SP 3: Qualifications of Compensation Committee Members,2012
gov,Bank of Nova Scotia,"[279, 269, 269, 284, 222, 316, 331]",[],[],2005,,-,SP1: Performance-Based Equity Awards,2012
gov,Barnes Group,"[328, 391, 395, 232]",[],[],2006,,-,Require Independent Board Chairman,2012
gov,Baxter International,[],[],"[281, 269, 283, 351, 349, 274, 341, 327, 323, 97, 391, 395, 317, 389, 289, 293]",2007,,-,Declassify the Board of Directors,2012
gov,Baxter International,[],[],"[281, 269, 283, 351, 349, 274, 341, 327, 323, 97, 391, 395, 317, 389, 289, 293]",2008,,-,Reduce Supermajority Vote Requirement,2012
gov,BB&T,"[269, 274, 344, 391, 395, 317, 389, 289, 95]",[],"[323, 97]",2009,,-,Require a Majority Vote for the Election of Directors,2012
gov,BCE,"[279, 269, 284, 222, 316, 331]",[],[],2010,,-,SP 1: Performance-Based Equity Awards,2012
gov,BCE,"[279, 269, 284, 222, 316, 331]",[],[],2011,,-,SP 2: Increase Disclosure of Executive Compensation,2012
gov,BCE,"[279, 269, 284, 222, 316, 331]",[],[],2012,,-,SP 3: Disclose Information on Compensation Consultant,2012
gov,Becton Dickinson,"[269, 349, 284, 274, 222, 331, 340, 97, 391, 395, 289]",[],[],2013,,-,Provide for Cumulative Voting,2012
gov,Bemis Company,[],[],"[269, 274, 323, 97, 391, 395, 289]",2014,,-,Declassify the Board of Directors,2012
gov,Best BUY,[],[269],"[268, 273, 269, 277, 274, 267, 99, 344, 275, 325, 323, 97, 391, 395, 289]",2015,,-,Declassify the Board of Directors,2012
gov,BOK Financial,"[404, 404, 395, 232, 317, 390, 45]",[],[],2016,,-,Provide for cumulative voting,2012
gov,Bombardier,[269],[],[],2017,,-,SP 1: Performance-Based Equity Awards,2012
gov,Bombardier,[269],[],[],2018,,-,SP 2: Increase Disclosure of Executive Compensation,2012
gov,Bombardier,[269],[],[],2019,,-,SP 3: Disclose Information on Compensation Consultant,2012
gov,Boston Private Financial Holdings,"[391, 395]",[],[278],2020,,-,Reduce Supermajority Vote Requirement,2012
gov,Bristol-Myers Squibb,"[279, 268, 273, 269, 349, 284, 274, 267, 222, 316, 331, 344, 276, 275, 327, 97, 18, 391, 395, 232, 335, 317, 389, 289, 315]",[],[323],2021,http://www.sec.gov/Archives/edgar/data/14272/000119312512123606/d287079ddef14a.htm,-,Provide Right to Act by Written Consent,2012
gov,Bristol-Myers Squibb,"[279, 268, 273, 269, 349, 284, 274, 267, 222, 316, 331, 344, 276, 275, 327, 97, 18, 391, 395, 232, 335, 317, 389, 289, 315]",[],[323],2022,http://www.sec.gov/Archives/edgar/data/14272/000119312512123606/d287079ddef14a.htm,0.0,Provide for Cumulative Voting,2012
gov,Cabot Oil & GAS,"[402, 278, 269, 274, 336, 340, 312, 343, 97, 391, 272, 395, 422, 289, 293]",[],[323],2023,,-,Include Sustainability as a Performance Measure for Senior Executive Compensation,2012
